key_retro,name_last,name_first
chils101,Childs,Son
martj101,Martin,John
danik001,Daniels,Kal
peted003,Peterson,David
smitk101,Smith,Keith
wagnb103,Wagner,Butts
gaglp101,Gagliano,Phil
gibsb001,Gibson,Bob
sudoe901,Sudol,Ed
walks001,Walker,Steele
matzs001,Matz,Steven
caldi001,Calderón,Iván
kellm001,Kelly,Mike
adelj001,Adell,Jo
jonem001,Jones,Mike
carea101,Carey,Andy
mosse101,Mossor,Earl
alleb102,Allen,Earl
travv901,Travis,Vic
englj901,English,John
greet005,Green,Taylor
rodrj007,Rodríguez,Julio
keete101,Keeton,Eugene
millh103,Miller,Hack
glens101,Glenn,Stanley
ewinj101,Ewing,John
may-j001,May,Jacob
russj105,Russell,John Henry
kwans001,Kwan,Steven
vanol901,Vanover,Larry
sproc101,Sproull,Charlie
reesp001,Reese,Pokey
farrj105,Farrell,Jack
mackp102,Mack,Paul
beauk801,Beauregard,Keith
byrds101,Byrd,Samuel
lipsh101,Lipsey,Henry
dawsm901,Dawson,Mort
rappp001,Rapp,Pat
nileh101,Niles,Harry
marqj002,Marquez,Jeff
dobnr001,Dobnak,Randy
quire001,Quiroz,Esteban
kellr103,Kelly,Red
seldb101,Selden,Bee
hermr101,Hermoso,Remy
owenj103,Owens,Judge
oroup101,O'Rourke,Patsy
amarr001,Amaral,Rich
signw101,Signer,Walter
cordp101,Córdova,Pete
camad001,Camarena,Dan
harvm001,Harvey,Matt
fullf101,Fuller,Frank
spris001,Springer,Steve
menac001,Mena,Cristian
robir001,Robinson,Ron
gibsd001,Gibson,Derrick
dursc101,Durst,Cedric
mcnae101,McNair,Eric
wilsc103,Wilson,Charley
barnf102,Barnes,Frank
baldk101,Baldwin,Kid
shelu101,Shell,
campj107,Campbell,Joe
ecked001,Eckersley,Dennis
bolab101,Boland,Bernie
davie001,Davis,Eric
russj104,Russ,John
baker101,Baker,Rufus
clarj003,Clark,Jermaine
dozib001,Dozier,Brian
estam901,Estabrook,Mike
rakej001,Rakers,Jason
winfd001,Winfield,Dave
currf901,Curry,Frank
pilam901,Pilato,Mike
cattj101,Cattanach,John
brenb102,Brenner,Bert
hrbek001,Hrbek,Kent
rowlc101,Rowland,Chuck
hendk101,Henderson,Ken
danie101,Daniels,Eddie
simmn001,Simmons,Nelson
loweu101,Lowell,
gustj001,Gustave,Jandel
grayc102,Gray,Charlie
pryoa101,Pryor,Anderson
holtg801,Holt,Goldie
radad101,Radatz,Dick
frano102,Francis,Otis
spinh101,Spindel,Hal
carrj002,Carreño,Joel
frees001,Freeman,Sam
menhp001,Menhart,Paul
byerb103,Byerly,Bud
tremd801,Trembley,Dave
fifes001,Fife,Stephen
perey001,Pérez,Yorkis
metzr101,Metzger,Roger
gehrp101,Gehrman,Paul
tapsd101,Tapson,Dan
marij002,Marisnick,Jake
law-d001,Law,Derek
lucar101,Lucas,Ray
karrk001,Karros,Kyle
millr114,Mills,Rupert
grahd101,Graham,Dan
batej102,Bateman,John
bauel101,Bauer,Lou
alexd001,Alexander,Doyle
rasmc001,Rasmus,Colby
kinsb101,Kinsella,Bob
brows003,Brown,Seth
stewj001,Stewart,Josh
ryanc102,Ryan,Connie
horns001,Horn,Sam
garra001,Garrett,Amir
halld701,Haller,Dave
leonj901,Leonard,J.
cotth101,Cotter,Hooks
weisj101,Weiss,Joe
shipc001,Shipley,Craig
petem001,Petersen,Michael
robis802,Robinson,Sheriff
keltk101,Keltner,Ken
flahm102,Flaherty,Michael
willl102,Willis,Les
badeh001,Bader,Harrison
fox-c101,Fox,Charlie
clasj001,Clase,Jonatan
whitd102,White,Deacon
carrc001,Carr,Chuck
palmd001,Palmer,David
inges101,Ingerton,Scotty
jimeb101,Jiménez,Bienvenido
powej103,Powers,John
plesd001,Plesac,Dan
bedae001,Bédard,Érik
smitb003,Smith,Brian
eastu101,Eastern,
polic001,Politte,Cliff
bowal001,Bowa,Larry
ferna001,Fernandez,Alex
jones102,Jones,Sherman
bootu101,Booth,
arnof901,Arnold,Frank
banfw001,Banfield,Will
stanj002,Stanford,Jason
schet001,Scheppers,Tanner
donap101,Donahue,Pat
weisb101,Weiser,Bud
astib001,Astin,Barrett
blact002,Blach,Ty
abrej101,Abreu,Joe
cabra002,Cabrera,Asdrúbal
casem101,Casey,Mickey
browb005,Brown,Brooks
grieb901,Grieve,Bill
tripc101,Triplett,Coaker
aukee101,Auker,Elden
anded002,Anderson,Drew
bohma001,Bohm,Alec
blact001,Blackley,Travis
clifh101,Clift,Harlond
wilsp101,Wilson,Pete
gullt101,Gullic,Ted
juelr101,Juelich,Red
taylc104,Taylor,C. I.
benda001,Bender,Anthony
kellc001,Kelly,Casey
benni101,Benners,Ike
heatd001,Heath,Deunte
hampm001,Hampton,Mike
walkj003,Walker,Jordan
carlm901,Carlson,Mark
davir002,Davis,Russ
renih101,Reniff,Hal
millj005,Miller,Jim
hallb106,Hall,Bob
blace102,Blackwell,Ewell
elmov101,Elmore,Verdo
griga102,Griggs,Acie
littm001,Little,Mark
smitm107,Smith,Mance
simmt001,Simmons,Ted
netoz001,Neto,Zach
goldf101,Goldsmith,Fred
barrm003,Barrett,Michael
bishj101,Bishop,Jim
agbab001,Agbayani,Benny
taylg102,Taylor,Gary
maysc101,Mays,Carl
burrb002,Burrows,Beau
pepij101,Pepitone,Joe
huffb101,Huffman,Ben
fienc001,Fien,Casey
evanp001,Evans,Phillip
thomt106,Thompson,Tim
norme101,Norman,Elbert
hisll101,Hisle,Larry
leopr101,Leopold,Rudy
bullr101,Bullock,Red
grahb105,Graham,James
barbb102,Barbee,Bud
peree001,Pérez,Eduardo
devoj102,Devoe,Josh
kemps001,Kemp,Steve
suttd001,Sutton,Don
duttp901,Dutton,Patrick
valej003,Valentín,José
mincd101,Mincher,Don
shybu101,Shybaker,
thomr004,Thompson,Ryan
bakek101,Baker,Kirtley
browt101,Brown,Tom
braus002,Brault,Steven
buxtr101,Buxton,Ralph
richl101,Richard,Lee
coser101,Cosey,Ray
jonej108,Jones,Johnny
mcfac102,McFarland,Chappie
cummc101,Cummings,Candy
higbm101,Higbee,Mahlon
hiray001,Hirano,Yoshihisa
fussf101,Fussell,Fred
malaj102,Malarkey,John
paynm001,Payne,Mike
lospp901,Lospitalier,Phil
trevb101,Treviño,Bobby
spenm001,Spence,Mitch
pattm903,Pattillo,Marcus
espin101,Espinosa,Nino
duboe001,DuBose,Eric
mahlm001,Mahler,Mickey
mccas101,McCabe,Swat
howej001,Howell,Jay
cappg101,Cappuzzello,George
kimbh103,Kimbo,Howard
bronj101,Bronstad,Jim
coonj101,Cooney,Johnny
malll101,Mallon,Les
ryanm102,Ryan,Mike
hughd101,Hughes,Dick
hamng102,Hamner,Granny
leveh101,Leverette,Horace
gorzt001,Gorzelanny,Tom
davig101,Davies,George
kleit101,Kleinhans,Ted
petwb101,Petway,Bruce
tebep101,Tebeau,Patsy
bantb001,Bantz,Brandon
savad101,Savage,Don
malom101,Malone,Thomas
ezelg801,Ezell,Glenn
trosh101,Trosky,Hal
brans101,Branham,Slim
perer901,Perez,Ray
wilsd103,Wilson,Dan
bakec101,Baker,Chuck
russa101,Russell,Allen
garvj101,Garvin,Jerry
willr004,Willits,Reggie
prokl001,Prokopec,Luke
edgeb101,Edgerton,Bill
burnp102,Burnside,Pete
crudm001,Crudale,Mike
miere101,Mierkowicz,Ed
wagnp001,Wagner,Paul
tempj101,Temple,Johnny
crosj102,Cross,Joe
kroom002,Krook,Matt
puenm101,Puente,Miguel
cuetd101,Cueto,Bert
warf101,Warfield,Frank
samfr101,Samford,Ron
gelbc101,Gelbert,Charlie
bargc101,Barger,Cy
wilst101,Wilson,Tom
burkj102,Burke,Joe
sauct001,Saucedo,Tayler
chipw101,Chipple,Walt
browc106,Brown,Country
bertl101,Bertrand,Roman
collj001,Collmenter,Josh
garcc001,García,Carlos
erlir001,Erlin,Robbie
harpc101,Harper,Chick
shror101,Shropshire,Ralph
flavj101,Flavin,John
tater101,Tate,Randy
pastt001,Pastornicky,Tyler
hutci101,Hutchinson,Ira
pye-e001,Pye,Eddie
thoms101,Thompson,Shag
palld001,Pall,Donn
behap101,Behan,Petie
crowd001,Crow,Dean
leyrj001,Leyritz,Jim
buckh101,Buckner,Harry
gibsp101,Gibson,Paul
youms001,Youman,Shane
mitcr001,Mitchell,Russ
tillh901,Tillman,Hank
bauej001,Bauers,Jake
hayeb104,Hayes,Bun
mcili101,McIlveen,Irish
bernr001,Bernadina,Roger
clifl101,Clifford,Luther
kents001,Kent,Steve
hengd001,Hengel,Dave
corcl101,Corcoran,Larry
siebd102,Siebert,Dick
richh101,Richardson,Hardy
bakef104,Baker,Frank
smith113,Smith,Henry
woodt002,Wood,Ted
garia101,Garibaldi,Art
evanj102,Evans,Jake
dorlc101,Dorley,Carl
daviu101,Davidson,
barkb002,Barkley,Brian
salef101,Sale,Freddy
grayt001,Gray,Tristan
kellk003,Keller,Kyle
peerd101,Peerman,Don
solim101,Solis,Marcelino
heydg101,Heydeman,Greg
maxwz001,Maxwell,Zach
alvej701,Alves,Jay
hottt001,Hottovy,Tommy
olerj001,Olerud,John
mackf101,Mack,Frank
terrf101,Terry,Felix
howad102,Howard,Del
nunnt001,Nunnari,Talmadge
joneo101,Jones,Oscar
garrh101,Garrity,Hank
byrdp001,Byrd,Paul
conrb001,Conrad,Brooks
garrc102,Garriott,Cecil
walkl101,Walker,Luke
jonel001,Jones,Lynn
burkj001,Burkett,John
cowaj101,Cowan,Johnnie
mantm001,Mantei,Matt
pimes001,Pimentel,Stolmy
procj101,Proctor,Jim
louxs001,Loux,Shane
peree003,Pérez,Eury
herrc001,Herrmann,Chris
ansoc101,Anson,Cap
bannt101,Bannon,Tom
hardl101,Hardy,Larry
chacs001,Chacón,Shawn
silvd101,Silva,Danny
nielj001,Nielsen,Jerry
bushm001,Bush,Matt
steim901,Steiner,Mel
fitzm901,Fitzpatrick,Mike
garcl001,García,Leo
siscs001,Sisco,Steve
piata001,Piatt,Adam
butlb002,Butler,Brent
scalj102,Scala,Jerry
steii101,Stein,Irv
nevia101,Nevin,Al
mille104,Miller,Eddie
borlt001,Borland,Toby
espia002,Espinoza,Anderson
lownt101,Lown,Turk
kosmm101,Kosman,Mike
mccag001,McCarthy,Greg
goltd101,Goltz,Dave
murpj101,Murphy,Joe
jamej001,James,Justin
vitkj001,Vitko,Joe
turnm001,Turner,Matt
sorrc101,Sorrells,Chick
wilst002,Wilson,Trevor
bridj001,Bride,Jonah
gwync001,Gwynn,Chris
smita101,Smith,Art
shanh102,Shank,Harvey
sulsc001,Sulser,Cole
lugor002,Lugo,Ruddy
vastj001,Vasto,Jerry
monta001,Montero,Agustín
bostl101,Bostock,Lyman
lynct102,Lynch,Thomas
beanb101,Bean,Belve
richg002,Richards,Garrett
sieff101,Siefke,Fred
luzaj001,Luzardo,Jesús
nolaj001,Nolan,Joe
jacka101,Jackson,Al
baynw101,Baynard,William
orouq101,O'Rourke,Jimmy
miled801,Miley,Dave
millr106,Miller,Rod
cephg101,Cephus,Goldie
luekj001,Lueke,Josh
stepg101,Stephens,Gene
shoem001,Shoemaker,Matt
howar001,Howard,Ryan
primr102,Prim,Randolph
felij002,Feliciano,Jesús
hendb104,Henderson,Ben
reacb101,Reach,Bob
grifd101,Griffin,Doug
delgw001,Delgado,Wilson
halpp001,Halpin,Petey
potts101,Potter,Squire
helmw001,Helms,Wes
avilp001,Avila,Pedro
hensd002,Hensley,David
hutto101,Hutt,Oscar
abnep001,Abner,Philip
clymo101,Clymer,Otis
glaij101,Glaiser,John
ranem101,Ranew,Merritt
bibet001,Bibee,Tanner
leonj002,León,José
hallc101,Hall,Charlie
meekr101,Meeker,Roy
petes001,Peters,Steve
washj801,Washington,Jay
weben001,Weber,Neil
murpr001,Murphy,Rob
alext001,Alexander,Tyler
demol101,DeMontreville,Lee
andeb004,Anderson,Brett
connm101,Connors,Merv
grudm001,Grudzielanek,Mark
rilea001,Riley,Austin
cashc101,Cashion,Carl
hogak101,Hogan,Kenny
leonm001,Leonard,Mark
walkt004,Walker,Taijuan
eckej101,Eckelson,Juan
mcard101,McArthur,Dixie
smalc101,Small,Charlie
cumpb001,Cumpton,Brandon
conef101,Cone,Fred
mahak001,Mahar,Kevin
royad101,Royal,Dizzy
harrh101,Harris,Herb
queem102,Queen,Mel
hancf101,Hancock,Fred
klaub101,Klaus,Billy
sparg001,Sparkman,Glenn
perep001,Pérez,Pascual
martb102,Martyn,Bob
olsog003,Olson,Garrett
ohl-p001,Ohl,Pierson
andew102,Anderson,Walter
slays101,Slayton,Steve
perct001,Percival,Troy
mcgll101,McGlothen,Lynn
spurc001,Spurling,Chris
sulld102,Sullivan,Denny
teutn001,Teut,Nate
bakej102,Bakley,Jersey
walsw101,Walsh,Walt
pettj103,Petty,Jesse
coopm101,Cooper,Mort
valed001,Valencia,Danny
lantj701,Lantz,Jeff
schmw102,Schmidt,Walter
hallb110,Hall,Bad News
lipst001,Lipscomb,Trey
cobbw101,Cobb,W.
crosf101,Cross,Frank
dunnj101,Dunn,Joe
peter102,Peters,Rube
germg001,Germen,Gonzalez
browj105,Brown,Jake
almoy001,Almonte,Yency
pelhd101,Pelham,Don
romet001,Romero,Tommy
stubd001,Stubbs,Drew
durhr001,Durham,Ray
bushg101,Bush,Guy
fishc103,Fisher,Chauncey
stepr001,Stephens,Ray
webbl101,Webb,Cleon
boccj101,Boccabella,John
lugoj001,Lugo,Julio
buehw001,Buehler,Walker
robes101,Roberge,Skippy
dotsu101,Dotson,
reedj001,Reed,Jeff
wilhk101,Wilhelm,Kaiser
ellss001,Ellsworth,Steve
poped101,Pope,Dave
riccc001,Ricci,Chuck
whitg104,White,George
gaviu101,Gavin,
andej002,Anderson,Jimmy
medli101,Medlinger,Irv
bergb002,Bergesen,Brad
vadeg101,Vadeboncoeur,Gene
drisp101,Driscoll,Paddy
petot101,Petoskey,Ted
chaph102,Chapman,Harry
wickb001,Wickman,Bob
cokej101,Coker,Jimmie
nicoh101,Nicol,Hugh
friep102,Friel,Pat
castd002,Castillo,Diego
straj103,Strauss,Joe
roomr001,Roomes,Rolando
lopew001,López,Wilton
reevt701,Reeves,Todd
thoma003,Thompson,Aaron
henlg101,Henley,Gail
whitj002,Whitesell,Josh
durfp901,Durfee,Peter
georb101,George,Bill
granr101,Granger,Rabbit
culbf901,Culbreth,Fieldin
adrie001,Adrianza,Ehire
wilfr001,Wilfong,Rob
ferno001,Fernández,Osvaldo
mcmin101,McMillan,Norm
bestr101,Best,Ross
urial001,Urías,Luis
bolau101,Boland,
mcbrd101,McBride,Dick
willa102,Williamson,Al
strin101,Strincevich,Nick
blacj102,Blackburn,Jim
mcdom801,McDonnell,Maje
spraj001,Spradlin,Jerry
friec001,Friedrich,Christian
bohns101,Bohne,Sam
tildo901,Tilden,Otis
pensp101,Penson,Paul
patrb101,Patrick,Bob
reyed001,Reyes,Dennys
halta101,Halt,Al
wagnb102,Wagner,Bull
katze801,Katz,Ethan
kremj001,Kremers,Jimmy
kim-k001,Kim,Kwang Hyun
wallj105,Wall,Joe
fuchl901,Fuchs,Lester
moisb101,Moisan,Bill
sarfd001,Sarfate,Dennis
ryanr102,Ryan,Red
jonep102,Jones,Pete
hegew901,Hegeman,William
mankp101,Mankowski,Phil
westd001,West,David
wertv101,Wertz,Vic
wieds101,Weidman,George
wanep101,Waner,Paul
turnu102,Turner,
hetlg101,Hetling,Gus
bellw102,Bell,W.
massg102,Massingale,Garcia
gillm101,Gillispie,Murray
palij001,Palisch,Jake
donaa901,Donatelli,Augie
lefej101,Lefebvre,Jim
diddh801,Diddlebock,Harry
barne103,Barnhart,Edgar
jackj102,Jackson,John
boroj001,Borowski,Joe
alvae001,Alvarez,Eddy
roart001,Roark,Tanner
thoma101,Thomason,Art
retzk101,Retzer,Ken
armsr101,Armstrong,Robert
sanfj101,Sanford,Jack
chapl101,Chappell,Larry
callr101,Callahan,Ray
woodj004,Wood,James
stumb101,Stumpf,Bill
grahb103,Graham,Bert
bryes101,Brye,Steve
leonj101,Leonard,Joe
blacd101,Black,Don
coopj101,Cooper,James
bettw901,Betts,William
kim-h001,Kim,Hyun Soo
wiled101,Wiley,Doc
sancg101,Sánchez,Gonzalo
barnb001,Barnes,Brian
stewl102,Stewart,Leon
moork101,Moore,Kelvin
hallb901,Haller,Bill
barls001,Barlow,Scott
gonzl002,Gonzales,Larry
curte801,Curtis,Ed
lopea005,López,Alejo
kellt101,Kelly,Tom
willw103,Williams,Walt
stabg101,Stablein,George
ruthb101,Ruth,Babe
covit101,Covington,Tex
locka101,Lockhart,A. J.
jonec107,Jones,Cowboy
castj006,Castro,Jason
molor101,Moloney,Richie
ortha101,Orth,Al
bermb101,Berman,Bob
franl101,Franklin,L.
harph101,Harper,Harry
leyer001,Leyer,Robinson
ellir103,Ellis,Rob
diehp001,Diehl,Phillip
hendm001,Hendrickson,Mark
nunee003,Núñez,Eduarniel
wilsc002,Wilson,Craig
lehrn101,Lehr,Norm
stepj002,Stephens,Jackson
ryanm101,Ryan,Mike
hochh101,Hoch,Harry
bussn001,Buss,Nick
roarm101,Roarke,Mike
germl101,German,Les
aultd101,Ault,Doug
sneej101,Sneed,John
rosar002,Rosario,Randy
blocc101,Block,Cy
andeb103,Anderson,Bill
wilse102,Wilson,Earl
liddd101,Liddle,Don
moolg101,Moolic,George
mannl101,Mann,Les
frymt001,Fryman,Travis
bushd701,Bush,David
clarp001,Clark,Phil
curtu101,Curtis,
rivaw001,Rivas,Webster
castf101,Castleman,Foster
conwj101,Conway,Jerry
nunee001,Núñez,Ed
morrg101,Morrison,Guy
flemt901,Fleming,Tom
mayse001,Maysonet,Edwin
scotd102,Scott,Dick
grayl101,Gray,Lorenzo
pierb101,Pierce,Billy
tuckc001,Tucker,Cole
parkd102,Parker,Harley
madje101,Madjeski,Ed
morer101,Moret,Roger
gonze002,González,Enrique
yesat001,Yesavage,Trey
quatm801,Quatraro,Matt
meagj901,Meagher,James
crumb101,Crump,Buddy
russj002,Russell,John
saulu101,Saulter,
flahr901,Flaherty,Red
aikew001,Aikens,Willie
boevj001,Boever,Joe
tamuv101,Tamulis,Vito
swihb001,Swihart,Blake
cannw101,Cannady,Walter
meths101,Metha,Frank
blews001,Blewett,Scott
neudj901,Neudecker,Jerry
miadb001,Miadich,Bart
longb001,Long,Bob
castj103,Castillo,Julián
washj001,Washburn,Jarrod
manub001,Manuel,Barry
tucku101,Tuck,
jessu101,Jessop,
miraj001,Miranda,Juan
parik001,Paris,Kelly
jacks105,Jackson,Sam
keefd101,Keefe,Dave
kontg001,Kontos,George
westj102,West,Jim
heimf101,Heimach,Fred
spenb102,Spence,Bob
browo102,Brown,Ollie
zerng101,Zernial,Gus
winkj003,Winkler,Jack
balaj001,Balazovic,Jordan
nicha101,Nichols,Art
granj104,Graney,Jack
browr104,Brown,Ronnie
chilr101,Chiles,Rich
orild101,O'Riley,Don
jarvb001,Jarvis,Bryce
mckej803,McKeithan,Joel
macom101,Macon,Max
schrb102,Schroder,Bob
siebs101,Siebert,Sonny
lotzj101,Lotz,Joe
danfd101,Danforth,Dave
pittu101,Pitts,
hubba101,Hubbard,Al
hoopb101,Hooper,Bob
mushp001,Mushinski,Parker
aybaw001,Aybar,Willy
halsb001,Halsey,Brad
arrej001,Arredondo,José
darrm002,Darrell-Hicks,Michael
olmer001,Olmedo,Ray
keppb001,Keppel,Bobby
jeffj102,Jeffries,Jim
grzej101,Grzenda,Joe
taylt002,Taylor,Tyrone
gil-l001,Gil,Luis
boydo101,Boyd,Ollie
stard101,Stark,Dolly
gileu101,Giles,
ramis001,Ramírez,Santiago
molig002,Molina,Gustavo
gintk001,Ginter,Keith
tobim001,Tobin,Mason
whism001,Whisenant,Matt
cuffj101,Cuff,John
gallj101,Galloway,Jim
ryanj102,Ryan,Jack
millc106,Miller,Cannon Ball
ellis102,Ellis,Specs
hinch101,Hinchman,Harry
jay-j101,Jay,Joey
biern001,Bierbrodt,Nick
bearr101,Beard,Ralph
donaj104,Donahue,Jim
pendl001,Pendleton,Lance
earlb101,Earle,Billy
johnj101,Johnson,Lou
elshr101,Elsh,Roy
castf003,Castillo,Fabio
johnr002,Johnson,Ron
karom101,Karow,Marty
welle101,Wells,Ed
coghc001,Coghlan,Chris
russb101,Russell,Branch
hillm002,Hill,Milt
gonzr001,Gonzales,Rene
terru101,Terry,Walter
lebee101,Leber,Emil
younc002,Young,Cliff
woodj108,Wood,Smoky Joe
nocep001,Noce,Paul
zavas001,Zavala,Seby
figuj102,Figueroa,José
fennn901,Fenno,Norman
ohler001,Ohlendorf,Ross
keisb101,Keister,Bill
rogem901,Rogers,Mort
jaimj001,Jaime,Juan
freet901,Freese,Todd
cashd101,Cash,Dave
merrj102,Merritt,Jim
hutcj102,Hutcheson,Joe
harrb109,Harris,Bob
vottj001,Votto,Joey
barrr101,Barrett,Red
andej101,Anderson,John
jasoj001,Jaso,John
koese101,Koestner,Elmer
hatcr101,Hatchett,Rufus
guera001,Guerrero,Alex
hamng101,Hamner,Garvin
stram102,Stratton,Monty
lyncw101,Lynch,Walt
conns801,Conner,Seth
okajh001,Okajima,Hideki
almoa001,Almonte,Abraham
strom001,Stroman,Marcus
perra101,Perry,Alonzo
harpd101,Harper,Dave
murcb101,Murcer,Bobby
grabj001,Grabowski,Jason
smalw102,Smalley,Will
andei001,Anderson,Ian
jobej001,Jobe,Jackson
rafac001,Rafaela,Ceddanne
rabem001,Rabelo,Mike
washu101,Washington,
canoy001,Cano,Yennier
mcnej002,McNeil,Jeff
darrm001,Darr,Mike
mullu801,Mullaney,Eddie
golim101,Goliat,Mike
luffh101,Luff,Harry
camij001,Caminero,Junior
secof101,Secory,Frank
gil-g001,Gil,Gerónimo
galab101,Galasso,Bob
cramb001,Cramer,Bobby
mcclt901,McClelland,Tim
solia001,Solís,Alí
offum101,Offutt,Mose
presj101,Presko,Joe
halpj101,Halpin,Jim
osbow901,Osborne,William
andrn101,Andrews,Nate
graff101,Graf,Fred
walkf101,Walker,Fleet
kim-b001,Kim,Byung-Hyun
schuj103,Schultz,Joe
rizzt001,Rizzo,Todd
santv001,Santos,Víctor
berga102,Bergamo,Augie
shiej001,Shiell,Jason
nunov001,Nuño,Vidal
lumer101,Lumenti,Ralph
reeda002,Reed,A. J.
gettc101,Gettig,Charlie
mccab102,McCauley,Bill
gehrc101,Gehringer,Charlie
longb002,Long,Bill
glenm101,Glendon,Martin
trear101,Treadway,Red
siblu101,Sibley,
mchev101,McHenry,Vance
querj001,Querecuto,Juniel
finnh101,Finney,Hal
herna101,Hernández,Alberto
lastt001,La Stella,Tommy
garrc103,Garrett,Clarence
nix-j002,Nix,Jacob
deidj101,Deidel,Jim
grahd102,Graham,Dennis
willg104,Williams,Gerard
brenw001,Brennan,William
gibsk002,Gibson,Kyle
baezb001,Báez,Benito
blakb101,Blakiston,Bob
baylh101,Baylis,Hank
myerj001,Myers,Jimmy
crawg101,Crawford,Glenn
willm006,Williams,Matt
watsa001,Watson,Allen
schef101,Scheibeck,Frank
billj102,Billings,Josh
luebl001,Luebbers,Larry
klinj001,Klink,Joe
rival002,Rivas,Leo
ley-t101,Ley,Terry
malol101,Malone,Lew
evert001,Everidge,Tommy
perem001,Perez,Melido
waltd002,Walton,Donovan
jonem102,Jones,Mack
veseb101,Veselic,Bob
watkb102,Watkins,Bob
chamw001,Chamberlain,Wes
munse001,Munson,Eric
simmu101,Simmons,
bertm001,Bertotti,Mike
kampi101,Kamp,Ike
stepd101,Stephenson,Reuben
white005,White,Evan
jeffg001,Jefferies,Gregg
webbh101,Webb,Hank
holdd001,Holdridge,David
beacb001,Beachy,Brandon
damrh101,Damrau,Harry
dornd001,Dorn,Danny
shack001,Shackelford,Kevin
geerc101,Geer,Clifford
barrb104,Barrett,Bob
hoodd001,Hood,Destin
nichb001,Nicholas,Brett
suttm101,Suttles,Mule
conib101,Conigliaro,Billy
grahm101,Graham,Moonlight
prate101,Prats,Esteban
taylr001,Taylor,Reggie
mccaj902,McCartney,Joseph
murpt102,Murphy,Tony
peteh102,Peterson,Harvey
mcguc801,McGuiness,Connor
shawd102,Shaw,Don
courj001,Courtright,John
lecrm001,LeCroy,Matt
vance901,Van Court,Eugene
cartm101,Carter,Marlin
bolib101,Bolin,Bobby
myerg101,Myers,George
schuj104,Schulze,John
ferrj101,Ferry,Jack
grege901,Gregg,Eric
reide101,Reid,Earl
lockh101,Lockhart,Hubert
ibare001,Ibarra,Edgar
huism001,Huismann,Mark
goinr001,Goins,Ryan
liebd101,Lieber,Dutch
olivh001,Olivera,Héctor
klobg001,Klobosits,Gabe
mcelj101,McElroy,Jim
bours001,Bourgeois,Steve
pieca101,Piechota,Al
adkid103,Adkins,Dewey
lavia101,LaVigne,Art
leona101,Leonard,Andy
demaj101,DeMaestri,Joe
hobbb101,Hobbs,Bill
crant101,Crane,Thomas
osbof101,Osborne,Fred
hamij002,Hamilton,Joey
gladf102,Gladding,Fred
hassg101,Hasson,Gene
alanr001,Alaniz,R. J.
treap101,Treacey,Pete
coogd102,Coogan,Dale
welcj101,Welch,Johnny
sweem002,Sweeney,Mike
mccom103,McCormick,Mike
oster101,Ostergard,Red
jackc901,Jackson,Charles
musgj001,Musgrove,Joe
ilslb001,Ilsley,Blaise
flord002,Floro,Dylan
mclic101,McLish,Cal
finnn101,Finn,Neal
corrj101,Corriden,John
hennp101,Henning,Pete
aldrc001,Aldridge,Cory
godfg001,Godfrey,Graham
byerb102,Bayer,Burley
odent101,Odenwald,Ted
martr001,Martin,Renie
ghelt101,Ghelfi,Tony
danzb101,Danzig,Babe
hiray002,Hiraldo,Yaramil
bescb101,Bescher,Bob
spens101,Spence,Stan
needt101,Needham,Tom
tosam801,Tosar,Mike
runys001,Runyan,Sean
hazed101,Hazewood,Drungo
reccj101,Reccius,John
scotd901,Scott,Dale
jamea101,James,Art
browb901,Brown,Bud
mahoj001,Mahoney,Joe
seayb001,Seay,Bobby
hayec001,Hayes,Charlie
lovea101,Love,Andy
bradk101,Brady,King
willl113,Williams,Lennie
willb107,Williams,Bobby
bomet901,Bomeisler,Theo
smitb113,Smith,Bill
mercw101,Mercer,Win
browt105,Brown,T. J.
terpj101,Terpko,Jeff
guanc001,Guante,Cecilio
sigss101,Sigsby,Seth
wehrd001,Wehrmeister,Dave
lukam001,Lukasiewicz,Mark
blasc901,Blaser,Cory
cocop001,Coco,Pasqual
treaj001,Treadway,Jeff
kalia101,Kaline,Al
hartb103,Hart,Billy
pinkg101,Pinkney,George
byrnj102,Byrne,Jerry
velan001,Velázquez,Nelson
knigb001,Knight,Brandon
walej001,Walewander,Jim
lukoe101,Lukon,Eddie
westf101,West,Frank
davig002,Davis,Gerry
edenk001,Edenfield,Ken
blomr101,Blomberg,Ron
braia102,Brainard,Asa
danic102,Daniel,Chuck
funkt001,Funk,Tom
gastr101,Gaston,Robert
gettb001,Gettis,Byron
milac101,Milan,Clyde
zamlc101,Zamloch,Carl
colbg001,Colbrunn,Greg
piccr001,Picciolo,Rob
bradd101,Bradshaw,Dallas
smitc112,Smith,Carl
garca004,García,Adonis
sland001,Slania,Dan
stepa101,Stephens,Albert
pazoj001,Pazos,James
carrc101,Carroll,
ramod001,Ramos,Domingo
linde101,Lindemann,Ernie
testn101,Testa,Nick
ramia003,Ramírez,Alexei
riggm801,Riggins,Mark
kleiw001,Klein,Will
curtc001,Curtis,Chad
pfahf101,Pfahler,Fred
lockw001,Lockett,Walker
philz001,Phillips,Zach
santd003,Santana,Dennis
gonza005,González,Alberto
adenn001,Adenhart,Nick
canaa001,Canario,Alexander
lestu101,Lester,
parkd001,Parker,Dave
schnj801,Schneider,John
joned002,Jones,Dax
meacu901,Meacham,Lewis
brinl101,Brinkopf,Leon
