pitcher_name,pitcher_id,game_date,season,team,opponent,strikeouts,innings_pitched,batters_faced,pitches_thrown,hits,walks,home_runs,is_home,park_k_factor,game_id
Cole Sands,sandc001,2025-07-05,2025,MIN,TBA,2,1.0,3,8,0,0,0,1,1.0,MIN202507050
Cole Sands,sandc001,2025-07-12,2025,MIN,PIT,0,2.0,6,17,0,0,0,1,1.0,MIN202507120
Cole Sands,sandc001,2025-07-27,2025,MIN,WAS,2,2.0,9,27,3,0,1,1,1.0,MIN202507270
Roki Sasaki,sasar001,2025-03-19,2025,LAN,CHN,3,3.0,14,50,1,5,0,0,0.97,CHN202503190
Roki Sasaki,sasar001,2025-03-29,2025,LAN,DET,2,1.7,12,56,3,4,0,1,1.03,LAN202503290
Roki Sasaki,sasar001,2025-04-05,2025,LAN,PHI,4,4.0,17,57,3,2,0,0,1.01,PHI202504050
Roki Sasaki,sasar001,2025-04-12,2025,LAN,CHN,3,5.0,21,63,4,2,1,1,1.03,LAN202504120
Roki Sasaki,sasar001,2025-04-19,2025,LAN,TEX,4,6.0,22,69,2,3,1,0,0.99,TEX202504190
Roki Sasaki,sasar001,2025-04-26,2025,LAN,PIT,4,5.7,24,83,5,2,1,1,1.03,LAN202504260
Roki Sasaki,sasar001,2025-05-03,2025,LAN,ATL,4,5.0,24,98,6,2,1,0,1.02,ATL202505030
Roki Sasaki,sasar001,2025-05-09,2025,LAN,ARI,0,4.0,20,52,5,2,2,0,1.03,ARI202505090
Matt Sauer,sauem001,2025-05-15,2025,LAN,ATH,2,4.0,16,64,2,2,1,1,1.03,LAN202505150
Max Scherzer,schem001,2025-03-29,2025,TOR,BAL,1,3.0,11,27,3,0,2,1,1.0,TOR202503290
Max Scherzer,schem001,2025-06-25,2025,TOR,CLE,4,5.0,22,78,6,3,0,0,1.04,CLE202506250
Max Scherzer,schem001,2025-06-30,2025,TOR,NYA,7,5.0,18,60,3,0,1,1,1.0,TOR202506300
Max Scherzer,schem001,2025-07-05,2025,TOR,ANA,4,4.0,19,63,5,3,0,1,1.0,TOR202507050
Max Scherzer,schem001,2025-07-11,2025,TOR,ATH,8,6.0,24,73,5,1,2,0,1.0,ATH202507110
Max Scherzer,schem001,2025-07-22,2025,TOR,NYA,4,5.0,21,58,5,1,2,1,1.0,TOR202507220
Max Scherzer,schem001,2025-07-27,2025,TOR,DET,11,7.0,24,76,3,0,1,0,1.0,DET202507270
Max Scherzer,schem001,2025-08-02,2025,TOR,KCA,5,6.0,24,63,5,0,1,1,1.0,TOR202508020
Max Scherzer,schem001,2025-08-08,2025,TOR,LAN,5,6.0,26,83,6,3,1,0,1.03,LAN202508080
Max Scherzer,schem001,2025-08-14,2025,TOR,CHN,3,7.0,27,65,5,1,1,1,1.0,TOR202508140
Max Scherzer,schem001,2025-08-19,2025,TOR,PIT,4,6.0,24,98,4,3,0,0,1.0,PIT202508190
Max Scherzer,schem001,2025-08-25,2025,TOR,MIN,5,6.0,23,80,4,1,2,1,1.0,TOR202508250
Max Scherzer,schem001,2025-08-31,2025,TOR,MIL,1,4.0,19,64,9,0,2,1,1.0,TOR202508310
Max Scherzer,schem001,2025-09-07,2025,TOR,NYA,8,4.3,20,86,3,4,1,0,0.99,NYA202509070
Max Scherzer,schem001,2025-09-13,2025,TOR,BAL,5,5.0,21,59,4,2,0,1,1.0,TOR202509130
Max Scherzer,schem001,2025-09-19,2025,TOR,KCA,2,0.7,10,39,7,1,2,0,0.96,KCA202509190
Max Scherzer,schem001,2025-09-24,2025,TOR,BOS,5,5.0,25,77,10,0,1,1,1.0,TOR202509240
Cam Schlittler,schlc001,2025-07-09,2025,NYA,SEA,7,5.3,21,68,4,2,2,1,0.99,NYA202507090
Cam Schlittler,schlc001,2025-07-22,2025,NYA,TOR,3,5.0,24,76,7,3,0,0,1.0,TOR202507220
Cam Schlittler,schlc001,2025-07-28,2025,NYA,TBA,5,4.3,23,69,7,4,1,1,0.99,NYA202507280
Cam Schlittler,schlc001,2025-08-02,2025,NYA,MIA,6,5.0,20,66,4,2,2,0,0.98,MIA202508020
Cam Schlittler,schlc001,2025-08-08,2025,NYA,HOU,3,5.0,23,71,7,1,1,1,0.99,NYA202508080
Cam Schlittler,schlc001,2025-08-13,2025,NYA,MIN,6,5.0,19,66,2,2,0,1,0.99,NYA202508130
Cam Schlittler,schlc001,2025-08-20,2025,NYA,TBA,8,6.7,23,78,1,2,0,0,1.05,TBA202508200
Cam Schlittler,schlc001,2025-08-25,2025,NYA,WAS,8,6.0,22,80,4,3,0,1,0.99,NYA202508250
Cam Schlittler,schlc001,2025-08-30,2025,NYA,CHA,8,6.0,24,74,4,1,0,0,0.99,CHA202508300
Cam Schlittler,schlc001,2025-09-05,2025,NYA,TOR,2,1.7,13,54,5,2,0,1,0.99,NYA202509050
Cam Schlittler,schlc001,2025-09-11,2025,NYA,DET,7,6.0,24,85,5,2,0,1,0.99,NYA202509110
Cam Schlittler,schlc001,2025-09-16,2025,NYA,MIN,6,4.7,22,71,3,5,1,0,1.0,MIN202509160
Cam Schlittler,schlc001,2025-09-21,2025,NYA,BAL,6,5.3,20,69,3,1,1,0,1.0,BAL202509210
Cam Schlittler,schlc001,2025-09-27,2025,NYA,BAL,9,7.0,26,95,2,1,0,1,0.99,NYA202509270
Clarke Schmidt,schmc002,2025-04-16,2025,NYA,KCA,2,5.7,23,63,4,2,0,1,0.99,NYA202504160
Clarke Schmidt,schmc002,2025-04-21,2025,NYA,CLE,7,4.0,22,78,7,3,2,0,1.04,CLE202504210
Clarke Schmidt,schmc002,2025-04-27,2025,NYA,TOR,6,5.0,20,82,1,4,1,1,0.99,NYA202504272
Clarke Schmidt,schmc002,2025-05-06,2025,NYA,SDN,4,6.0,23,79,7,1,0,1,0.99,NYA202505060
Clarke Schmidt,schmc002,2025-05-12,2025,NYA,SEA,6,6.0,23,64,3,2,2,0,1.04,SEA202505120
Clarke Schmidt,schmc002,2025-05-17,2025,NYA,NYN,5,6.0,25,70,3,5,0,1,0.99,NYA202505170
Clarke Schmidt,schmc002,2025-05-23,2025,NYA,COL,8,4.7,21,79,6,2,0,0,0.92,COL202505230
Clarke Schmidt,schmc002,2025-05-28,2025,NYA,ANA,4,6.0,22,84,4,1,0,0,0.99,ANA202505280
Clarke Schmidt,schmc002,2025-06-04,2025,NYA,CLE,8,5.7,25,78,7,1,1,1,0.99,NYA202506040
Clarke Schmidt,schmc002,2025-06-11,2025,NYA,KCA,7,6.0,22,72,2,3,0,0,0.96,KCA202506110
Clarke Schmidt,schmc002,2025-06-16,2025,NYA,ANA,3,7.7,27,77,4,0,0,1,0.99,NYA202506160
Clarke Schmidt,schmc002,2025-06-21,2025,NYA,BAL,5,7.0,24,84,0,2,0,1,0.99,NYA202506210
Clarke Schmidt,schmc002,2025-06-28,2025,NYA,ATH,7,6.0,24,68,4,2,2,1,0.99,NYA202506280
Clarke Schmidt,schmc002,2025-07-03,2025,NYA,TOR,1,3.0,15,38,4,2,1,0,1.0,TOR202507030
Paxton Schultz,schup002,2025-05-28,2025,TOR,TEX,4,2.7,9,37,1,0,0,0,0.99,TEX202505280
Paxton Schultz,schup002,2025-06-06,2025,TOR,MIN,1,2.0,10,36,4,0,1,0,1.0,MIN202506060
Spencer Schwellenbach,schws001,2025-03-29,2025,ATL,SDN,4,6.0,20,85,1,1,0,0,1.08,SDN202503290
Spencer Schwellenbach,schws001,2025-04-04,2025,ATL,MIA,10,8.0,26,82,2,0,0,1,1.02,ATL202504040
Spencer Schwellenbach,schws001,2025-04-10,2025,ATL,PHI,5,6.0,25,74,7,2,1,1,1.02,ATL202504100
Spencer Schwellenbach,schws001,2025-04-15,2025,ATL,TOR,3,4.7,23,72,6,2,2,0,1.0,TOR202504150
Spencer Schwellenbach,schws001,2025-04-21,2025,ATL,SLN,5,7.0,30,83,8,0,0,1,1.02,ATL202504210
Spencer Schwellenbach,schws001,2025-04-27,2025,ATL,ARI,6,6.0,26,80,7,1,1,0,1.03,ARI202504270
Spencer Schwellenbach,schws001,2025-05-03,2025,ATL,LAN,4,3.7,21,80,8,1,1,1,1.02,ATL202505030
Spencer Schwellenbach,schws001,2025-05-08,2025,ATL,CIN,6,6.0,23,83,4,2,0,1,1.02,ATL202505080
Spencer Schwellenbach,schws001,2025-05-13,2025,ATL,WAS,3,7.0,27,92,4,2,1,1,1.02,ATL202505130
Spencer Schwellenbach,schws001,2025-05-18,2025,ATL,BOS,3,7.0,27,76,6,1,1,0,0.98,BOS202505180
Spencer Schwellenbach,schws001,2025-05-25,2025,ATL,SDN,11,7.0,28,77,7,0,2,1,1.02,ATL202505250
Spencer Schwellenbach,schws001,2025-05-31,2025,ATL,BOS,11,6.3,24,71,5,0,0,1,1.02,ATL202505310
Spencer Schwellenbach,schws001,2025-06-06,2025,ATL,SFN,4,6.0,27,79,6,2,0,0,1.03,SFN202506060
Spencer Schwellenbach,schws001,2025-06-11,2025,ATL,MIL,9,9.0,31,96,5,0,1,0,1.05,MIL202506110
Spencer Schwellenbach,schws001,2025-06-17,2025,ATL,NYN,8,7.0,26,79,6,2,2,1,1.02,ATL202506170
Spencer Schwellenbach,schws001,2025-06-23,2025,ATL,NYN,4,7.0,25,80,4,1,1,0,1.06,NYN202506230
Spencer Schwellenbach,schws001,2025-06-28,2025,ATL,PHI,12,7.0,25,63,3,1,0,1,1.02,ATL202506280
JP Sears,searj001,2025-03-30,2025,ATH,SEA,7,6.7,25,86,5,0,1,0,1.04,SEA202503300
JP Sears,searj001,2025-04-05,2025,ATH,COL,2,6.3,26,82,6,2,1,0,0.92,COL202504050
JP Sears,searj001,2025-04-11,2025,ATH,NYN,7,4.0,21,89,6,1,1,1,1.0,ATH202504110
JP Sears,searj001,2025-04-17,2025,ATH,CHA,2,6.0,24,95,3,2,0,0,0.99,CHA202504170
JP Sears,searj001,2025-04-23,2025,ATH,TEX,5,5.0,20,66,5,1,1,1,1.0,ATH202504230
JP Sears,searj001,2025-04-28,2025,ATH,TEX,7,5.7,22,80,5,0,0,0,0.99,TEX202504280
JP Sears,searj001,2025-05-04,2025,ATH,MIA,2,6.3,23,60,4,0,0,0,0.98,MIA202505040
JP Sears,searj001,2025-05-10,2025,ATH,NYA,4,5.0,20,68,4,1,1,1,1.0,ATH202505100
JP Sears,searj001,2025-05-16,2025,ATH,SFN,2,4.0,21,80,6,3,1,0,1.03,SFN202505160
JP Sears,searj001,2025-05-21,2025,ATH,ANA,4,5.0,23,79,8,0,4,1,1.0,ATH202505210
JP Sears,searj001,2025-05-27,2025,ATH,HOU,1,3.3,21,75,10,1,3,0,1.02,HOU202505270
JP Sears,searj001,2025-06-01,2025,ATH,TOR,3,5.0,22,66,7,0,0,0,1.0,TOR202506010
JP Sears,searj001,2025-06-06,2025,ATH,BAL,3,5.0,22,66,4,3,2,1,1.0,ATH202506060
JP Sears,searj001,2025-06-11,2025,ATH,ANA,9,5.3,20,60,4,0,0,0,0.99,ANA202506110
JP Sears,searj001,2025-06-17,2025,ATH,HOU,0,3.3,18,60,5,3,3,1,1.0,ATH202506170
JP Sears,searj001,2025-06-22,2025,ATH,CLE,5,5.0,23,74,7,2,0,1,1.0,ATH202506220
JP Sears,searj001,2025-06-28,2025,ATH,NYA,4,5.7,21,87,2,3,0,0,0.99,NYA202506280
JP Sears,searj001,2025-07-04,2025,ATH,SFN,6,6.0,23,90,3,2,0,1,1.0,ATH202507040
JP Sears,searj001,2025-07-10,2025,ATH,ATL,6,5.0,19,66,4,0,1,1,1.0,ATH202507100
JP Sears,searj001,2025-07-18,2025,ATH,CLE,5,4.0,20,70,6,2,2,0,1.04,CLE202507180
JP Sears,searj001,2025-07-23,2025,ATH,TEX,7,5.0,18,70,3,0,1,0,0.99,TEX202507230
JP Sears,searj001,2025-07-28,2025,ATH,SEA,6,4.3,20,76,5,3,1,1,1.0,ATH202507280
JP Sears,searj001,2025-08-04,2025,SDN,ARI,4,5.0,26,78,10,1,1,0,1.03,ARI202508040
JP Sears,searj001,2025-08-20,2025,SDN,SFN,2,6.0,23,79,4,1,1,1,1.08,SDN202508200
JP Sears,searj001,2025-08-25,2025,SDN,SEA,2,3.7,17,54,5,1,2,0,1.04,SEA202508250
JP Sears,searj001,2025-09-12,2025,SDN,COL,8,4.3,19,69,5,1,2,1,1.08,SDN202509120
JP Sears,searj001,2025-09-28,2025,SDN,ARI,4,5.7,26,98,7,3,1,1,1.08,SDN202509280
Kodai Senga,sengk001,2025-04-01,2025,NYN,MIA,8,5.0,20,62,3,1,1,0,0.98,MIA202504010
Kodai Senga,sengk001,2025-04-07,2025,NYN,MIA,4,5.0,19,62,5,2,0,1,1.06,NYN202504070
Kodai Senga,sengk001,2025-04-13,2025,NYN,ATH,4,7.0,26,71,4,2,0,0,1.0,ATH202504130
Kodai Senga,sengk001,2025-04-19,2025,NYN,SLN,4,5.7,22,81,3,2,0,1,1.06,NYN202504190
Kodai Senga,sengk001,2025-04-25,2025,NYN,WAS,5,6.0,24,78,6,2,0,0,1.01,WAS202504250
Kodai Senga,sengk001,2025-05-01,2025,NYN,ARI,6,4.0,19,85,5,3,0,1,1.06,NYN202505010
Kodai Senga,sengk001,2025-05-07,2025,NYN,ARI,4,6.0,22,80,2,5,0,0,1.03,ARI202505070
Kodai Senga,sengk001,2025-05-13,2025,NYN,PIT,7,5.7,25,90,5,2,0,1,1.06,NYN202505130
Kodai Senga,sengk001,2025-05-19,2025,NYN,BOS,5,6.0,27,72,5,3,0,0,0.98,BOS202505190
Kodai Senga,sengk001,2025-05-25,2025,NYN,LAN,5,5.3,24,86,5,4,1,1,1.06,NYN202505250
Kodai Senga,sengk001,2025-05-31,2025,NYN,COL,7,6.3,23,83,2,2,1,1,1.06,NYN202505310
Kodai Senga,sengk001,2025-06-06,2025,NYN,COL,6,6.0,23,85,5,2,1,0,0.92,COL202506060
Kodai Senga,sengk001,2025-06-12,2025,NYN,WAS,5,5.7,19,69,1,1,0,1,1.06,NYN202506120
Kodai Senga,sengk001,2025-07-11,2025,NYN,KCA,4,4.0,18,57,4,2,0,0,0.96,KCA202507110
Kodai Senga,sengk001,2025-07-21,2025,NYN,ANA,5,3.0,16,58,4,3,1,1,1.06,NYN202507210
Kodai Senga,sengk001,2025-07-27,2025,NYN,SFN,3,5.0,24,74,4,5,2,0,1.03,SFN202507270
Kodai Senga,sengk001,2025-08-02,2025,NYN,SFN,4,4.0,20,64,5,3,1,1,1.06,NYN202508020
Kodai Senga,sengk001,2025-08-08,2025,NYN,MIL,2,4.3,20,70,2,3,1,0,1.05,MIL202508080
Kodai Senga,sengk001,2025-08-14,2025,NYN,ATL,7,5.7,23,73,5,1,1,1,1.06,NYN202508140
Kodai Senga,sengk001,2025-08-20,2025,NYN,WAS,4,5.0,24,79,6,2,1,0,1.01,WAS202508200
Kodai Senga,sengk001,2025-08-25,2025,NYN,PHI,4,4.0,22,88,6,3,0,1,1.06,NYN202508250
Kodai Senga,sengk001,2025-08-31,2025,NYN,MIA,6,4.7,22,55,7,2,1,1,1.06,NYN202508310
Antonio Senzatela,senza001,2025-03-29,2025,COL,TBA,0,4.3,21,75,9,2,0,0,1.05,TBA202503290
Antonio Senzatela,senza001,2025-04-03,2025,COL,PHI,3,5.3,25,79,10,0,0,0,1.01,PHI202504030
Antonio Senzatela,senza001,2025-04-09,2025,COL,MIL,3,4.3,22,71,8,1,2,1,0.92,COL202504090
Antonio Senzatela,senza001,2025-04-14,2025,COL,LAN,1,4.3,22,72,9,1,2,0,1.03,LAN202504140
Antonio Senzatela,senza001,2025-04-20,2025,COL,WAS,2,6.0,24,77,6,1,0,1,0.92,COL202504202
Antonio Senzatela,senza001,2025-04-26,2025,COL,CIN,4,5.0,23,82,8,0,3,1,0.92,COL202504260
Antonio Senzatela,senza001,2025-05-02,2025,COL,SFN,4,5.0,23,77,7,2,1,0,1.03,SFN202505020
Antonio Senzatela,senza001,2025-05-09,2025,COL,SDN,2,4.7,25,83,9,2,0,1,0.92,COL202505090
Antonio Senzatela,senza001,2025-05-14,2025,COL,TEX,3,4.7,25,82,8,4,1,0,0.99,TEX202505140
Antonio Senzatela,senza001,2025-05-20,2025,COL,PHI,3,6.0,29,77,10,1,0,1,0.92,COL202505200
Antonio Senzatela,senza001,2025-05-25,2025,COL,NYA,4,4.3,20,56,6,1,0,1,0.92,COL202505250
Antonio Senzatela,senza001,2025-05-31,2025,COL,NYN,2,4.0,22,73,8,2,2,0,1.06,NYN202505310
Antonio Senzatela,senza001,2025-06-12,2025,COL,SFN,2,4.0,24,87,9,3,1,1,0.92,COL202506120
Antonio Senzatela,senza001,2025-06-17,2025,COL,WAS,0,5.0,21,72,3,3,0,0,1.01,WAS202506170
Antonio Senzatela,senza001,2025-06-22,2025,COL,ARI,5,5.3,21,68,4,1,0,1,0.92,COL202506220
Antonio Senzatela,senza001,2025-06-28,2025,COL,MIL,2,4.3,25,78,8,3,1,0,1.05,MIL202506280
Antonio Senzatela,senza001,2025-07-04,2025,COL,CHA,4,5.7,26,84,7,1,1,1,0.92,COL202507040
Antonio Senzatela,senza001,2025-07-09,2025,COL,BOS,3,5.0,23,64,8,1,2,0,0.98,BOS202507090
Antonio Senzatela,senza001,2025-07-19,2025,COL,MIN,3,7.0,26,70,6,1,0,1,0.92,COL202507190
Antonio Senzatela,senza001,2025-07-26,2025,COL,BAL,3,4.0,19,63,6,2,2,0,1.0,BAL202507260
Antonio Senzatela,senza001,2025-08-01,2025,COL,PIT,0,0.7,10,26,7,2,1,1,0.92,COL202508010
Antonio Senzatela,senza001,2025-08-17,2025,COL,ARI,2,5.0,20,43,4,1,0,1,0.92,COL202508170
Antonio Senzatela,senza001,2025-08-22,2025,COL,PIT,4,4.0,23,70,8,3,0,0,1.0,PIT202508220
Luis Severino,sevel001,2025-03-27,2025,ATH,SEA,6,6.0,25,81,3,4,0,0,1.04,SEA202503270
Luis Severino,sevel001,2025-04-01,2025,ATH,CHN,6,6.0,28,85,6,3,2,1,1.0,ATH202504010
Luis Severino,sevel001,2025-04-07,2025,ATH,SDN,3,7.0,29,87,8,0,2,1,1.0,ATH202504070
Luis Severino,sevel001,2025-04-13,2025,ATH,NYN,6,5.7,24,78,4,3,0,1,1.0,ATH202504130
Luis Severino,sevel001,2025-04-19,2025,ATH,MIL,1,8.0,27,85,3,0,0,0,1.05,MIL202504190
Luis Severino,sevel001,2025-04-25,2025,ATH,CHA,7,6.0,25,69,6,2,0,1,1.0,ATH202504250
Luis Severino,sevel001,2025-04-30,2025,ATH,TEX,4,5.0,24,72,8,1,0,0,0.99,TEX202504300
Luis Severino,sevel001,2025-05-05,2025,ATH,SEA,5,6.0,26,89,5,4,0,1,1.0,ATH202505050
Luis Severino,sevel001,2025-05-11,2025,ATH,NYA,2,4.0,24,84,9,2,0,1,1.0,ATH202505110
Luis Severino,sevel001,2025-05-17,2025,ATH,SFN,5,6.0,23,83,4,1,0,0,1.03,SFN202505170
Luis Severino,sevel001,2025-05-22,2025,ATH,ANA,5,6.0,25,77,7,0,0,1,1.0,ATH202505220
Luis Severino,sevel001,2025-05-28,2025,ATH,HOU,4,6.0,25,73,3,2,0,0,1.02,HOU202505280
Luis Severino,sevel001,2025-06-02,2025,ATH,MIN,1,5.7,28,84,9,1,0,1,1.0,ATH202506020
Luis Severino,sevel001,2025-06-07,2025,ATH,BAL,5,5.7,28,93,8,4,2,1,1.0,ATH202506070
Luis Severino,sevel001,2025-06-13,2025,ATH,KCA,1,7.7,30,86,6,2,0,0,0.96,KCA202506130
Luis Severino,sevel001,2025-06-18,2025,ATH,HOU,5,5.0,25,77,9,1,1,1,1.0,ATH202506180
Luis Severino,sevel001,2025-06-24,2025,ATH,DET,2,5.0,24,80,7,1,2,0,1.0,DET202506240
Luis Severino,sevel001,2025-06-29,2025,ATH,NYA,3,3.7,22,77,5,3,2,0,0.99,NYA202506290
Luis Severino,sevel001,2025-07-05,2025,ATH,SFN,2,4.3,22,79,5,2,1,1,1.0,ATH202507050
Luis Severino,sevel001,2025-07-11,2025,ATH,TOR,8,4.7,24,92,7,2,0,1,1.0,ATH202507110
Luis Severino,sevel001,2025-07-19,2025,ATH,CLE,3,5.0,19,73,3,2,1,0,1.04,CLE202507190
Luis Severino,sevel001,2025-07-24,2025,ATH,HOU,8,7.0,24,71,4,0,0,0,1.02,HOU202507240
Luis Severino,sevel001,2025-07-29,2025,ATH,SEA,6,5.0,22,69,5,2,0,1,1.0,ATH202507290
Luis Severino,sevel001,2025-08-05,2025,ATH,WAS,5,6.0,25,89,5,2,0,0,1.01,WAS202508050
Luis Severino,sevel001,2025-09-02,2025,ATH,SLN,4,5.0,16,51,3,1,0,0,1.0,SLN202509020
Luis Severino,sevel001,2025-09-07,2025,ATH,ANA,7,5.0,22,80,4,1,1,0,0.99,ANA202509070
Luis Severino,sevel001,2025-09-13,2025,ATH,CIN,2,5.0,23,69,6,2,2,1,1.0,ATH202509130
Luis Severino,sevel001,2025-09-19,2025,ATH,PIT,3,5.0,24,97,7,1,0,0,1.0,PIT202509190
Luis Severino,sevel001,2025-09-24,2025,ATH,HOU,5,6.3,22,61,3,1,0,1,1.0,ATH202509240
Carson Seymour,seymc001,2025-08-30,2025,SFN,BAL,2,3.0,16,38,5,2,2,1,1.03,SFN202508300
Carson Seymour,seymc001,2025-09-05,2025,SFN,SLN,2,5.0,18,66,2,1,0,0,1.0,SLN202509050
Carson Seymour,seymc001,2025-09-10,2025,SFN,ARI,1,1.3,10,31,6,0,1,1,1.03,SFN202509100
Ian Seymour,seymi001,2025-08-25,2025,TBA,CLE,8,5.0,17,56,1,1,0,0,1.04,CLE202508250
Ian Seymour,seymi001,2025-08-31,2025,TBA,WAS,8,5.0,21,74,4,1,0,0,1.01,WAS202508310
Ian Seymour,seymi001,2025-09-11,2025,TBA,CHA,5,5.3,22,59,4,2,0,0,0.99,CHA202509110
Ian Seymour,seymi001,2025-09-17,2025,TBA,TOR,3,7.0,26,78,4,1,0,1,1.05,TBA202509170
Ian Seymour,seymi001,2025-09-28,2025,TBA,TOR,7,3.3,19,64,7,2,1,0,1.0,TOR202509280
Emmet Sheehan,sheee001,2025-06-18,2025,LAN,SDN,6,4.0,15,44,3,0,0,1,1.03,LAN202506180
Emmet Sheehan,sheee001,2025-07-06,2025,LAN,HOU,4,5.0,21,68,5,1,0,1,1.03,LAN202507060
Emmet Sheehan,sheee001,2025-07-19,2025,LAN,MIL,3,3.0,15,61,7,1,1,1,1.03,LAN202507190
Emmet Sheehan,sheee001,2025-07-25,2025,LAN,BOS,5,5.0,20,71,3,2,0,0,0.98,BOS202507250
Emmet Sheehan,sheee001,2025-08-05,2025,LAN,SLN,5,5.0,20,68,4,1,1,1,1.03,LAN202508050
Emmet Sheehan,sheee001,2025-08-12,2025,LAN,ANA,6,5.0,22,70,5,2,1,0,0.99,ANA202508120
Emmet Sheehan,sheee001,2025-08-19,2025,LAN,COL,7,6.0,25,81,6,2,2,0,0.92,COL202508190
Emmet Sheehan,sheee001,2025-08-25,2025,LAN,CIN,10,7.0,25,73,2,1,0,1,1.03,LAN202508250
Emmet Sheehan,sheee001,2025-09-03,2025,LAN,PIT,6,4.7,21,67,5,2,2,0,1.0,PIT202509030
Emmet Sheehan,sheee001,2025-09-09,2025,LAN,COL,9,7.0,24,82,3,1,0,1,1.03,LAN202509090
Emmet Sheehan,sheee001,2025-09-21,2025,LAN,SFN,10,7.0,24,73,1,0,0,1,1.03,LAN202509210
Emmet Sheehan,sheee001,2025-09-26,2025,LAN,SEA,3,1.0,5,19,1,0,0,0,1.04,SEA202509260
Jared Shuster,shusj001,2025-05-30,2025,CHA,BAL,0,1.0,5,19,1,0,0,0,1.0,BAL202505300
Jared Shuster,shusj001,2025-06-04,2025,CHA,DET,1,1.0,9,30,5,1,0,1,0.99,CHA202506040
Brady Singer,singb001,2025-03-31,2025,CIN,TEX,8,7.0,24,82,1,2,0,1,1.0,CIN202503310
Brady Singer,singb001,2025-04-05,2025,CIN,MIL,7,5.0,25,82,9,1,0,0,1.05,MIL202504050
Brady Singer,singb001,2025-04-11,2025,CIN,PIT,3,5.0,19,76,2,3,1,1,1.0,CIN202504110
Brady Singer,singb001,2025-04-17,2025,CIN,SEA,6,4.3,22,85,6,3,1,1,1.0,CIN202504170
Brady Singer,singb001,2025-04-23,2025,CIN,MIA,8,6.0,22,61,4,0,1,0,0.98,MIA202504230
Brady Singer,singb001,2025-04-30,2025,CIN,SLN,4,6.0,23,80,2,3,1,1,1.0,CIN202504301
Brady Singer,singb001,2025-05-05,2025,CIN,ATL,2,6.0,27,91,7,2,1,0,1.02,ATL202505050
Brady Singer,singb001,2025-05-10,2025,CIN,HOU,1,2.3,16,42,9,1,1,0,1.02,HOU202505100
Brady Singer,singb001,2025-05-16,2025,CIN,CLE,4,5.0,20,88,3,3,1,1,1.0,CIN202505160
Brady Singer,singb001,2025-05-21,2025,CIN,PIT,3,5.0,23,84,5,4,0,0,1.0,PIT202505210
Brady Singer,singb001,2025-05-27,2025,CIN,KCA,3,7.0,29,75,7,1,0,0,0.96,KCA202505270
Brady Singer,singb001,2025-06-02,2025,CIN,MIL,4,5.0,21,80,4,3,1,1,1.0,CIN202506020
Brady Singer,singb001,2025-06-08,2025,CIN,ARI,3,5.0,21,67,5,3,1,1,1.0,CIN202506080
Brady Singer,singb001,2025-06-14,2025,CIN,DET,4,6.0,25,74,4,3,0,0,1.0,DET202506140
Brady Singer,singb001,2025-06-20,2025,CIN,SLN,7,6.0,24,93,4,1,0,0,1.0,SLN202506200
Brady Singer,singb001,2025-06-25,2025,CIN,NYA,9,5.0,26,90,6,3,1,1,1.0,CIN202506250
Brady Singer,singb001,2025-07-01,2025,CIN,BOS,4,3.0,14,43,3,2,0,0,0.98,BOS202507010
Brady Singer,singb001,2025-07-07,2025,CIN,MIA,3,5.0,23,79,7,1,0,1,1.0,CIN202507070
Brady Singer,singb001,2025-07-12,2025,CIN,COL,9,6.3,25,78,7,1,1,1,1.0,CIN202507120
Brady Singer,singb001,2025-07-21,2025,CIN,WAS,1,2.3,15,50,5,2,1,0,1.01,WAS202507210
Brady Singer,singb001,2025-07-27,2025,CIN,TBA,8,7.3,26,63,3,1,1,1,1.0,CIN202507270
Brady Singer,singb001,2025-08-01,2025,CIN,ATL,10,6.0,23,81,4,1,0,1,1.0,CIN202508010
Brady Singer,singb001,2025-08-07,2025,CIN,PIT,2,3.7,21,68,6,4,1,0,1.0,PIT202508070
Brady Singer,singb001,2025-08-12,2025,CIN,PHI,6,6.0,20,56,3,0,0,1,1.0,CIN202508120
Brady Singer,singb001,2025-08-18,2025,CIN,ANA,4,6.0,23,70,6,1,0,0,0.99,ANA202508180
Brady Singer,singb001,2025-08-24,2025,CIN,ARI,9,6.0,24,81,1,3,0,0,1.03,ARI202508240
Brady Singer,singb001,2025-08-31,2025,CIN,SLN,8,6.0,25,81,5,0,0,1,1.0,CIN202508310
Brady Singer,singb001,2025-09-06,2025,CIN,NYN,5,6.0,25,80,4,4,0,1,1.0,CIN202509060
Brady Singer,singb001,2025-09-12,2025,CIN,ATH,4,6.0,22,72,3,1,2,0,1.0,ATH202509120
Brady Singer,singb001,2025-09-17,2025,CIN,SLN,6,5.7,22,79,3,2,1,0,1.0,SLN202509170
Brady Singer,singb001,2025-09-23,2025,CIN,PIT,3,5.3,23,76,7,0,1,1,1.0,CIN202509230
Brady Singer,singb001,2025-09-28,2025,CIN,MIL,5,3.3,18,67,5,1,1,0,1.05,MIL202509280
Paul Skenes,skenp001,2025-03-27,2025,PIT,MIA,7,5.3,20,70,3,2,0,0,0.98,MIA202503270
Paul Skenes,skenp001,2025-04-02,2025,PIT,TBA,6,7.0,24,63,3,0,0,0,1.05,TBA202504020
